id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1211798922466865153,1211798922466865153,2019-12-30 23:59:11 UTC,2019-12-30,23:59:11,+0000,364589590,exactoptionpick,Exact Option Picks,,See how many winning picks you get in 7 days (Free) -  https://t.co/7Zs4lSFhXR  $BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU,en,[],['https://mailchi.mp/exactoptionpicks/the-option-triggers-with-1309381'],[],0,0,2,[],"['btc', 'msft', 'fb', 'nvda', 'bynd', 'twlo', 'bkng', 'amzn', 'googl', 'bidu', 'baba', 'dis', 'aapl', 'gs', 'tsla', 'nflx', 'amd', 'ba', 'crm', 'lulu', 'roku']",https://twitter.com/ExactOptionPick/status/1211798922466865153,False,,0,,,,,,,,[],,,,
1211795513827381254,1211767225692102658,2019-12-30 23:45:39 UTC,2019-12-30,23:45:39,+0000,1197602592081268737,specialsit1,AsymmetricDhandoBets,,@NReviewed The narrative is clear: NFLX wants to support and justify its strategy of heavy originals content production ...did the 2min criteria help to make the stat in their favour? $NFLX,en,[],[],[],1,0,1,[],['nflx'],https://twitter.com/specialsit1/status/1211795513827381254,False,,0,,,,,,,,"[{'screen_name': 'NReviewed', 'name': 'The Netflix Film Project', 'id': '1037504119618121728'}]",,,,
1211795348412387328,1211795348412387328,2019-12-30 23:44:59 UTC,2019-12-30,23:44:59,+0000,2992847278,ultimocruz,Alberto,,$NFLX let’s see if we can get this 317 level tomorrow,en,[],[],[],0,0,2,[],['nflx'],https://twitter.com/UltimoCruz/status/1211795348412387328,False,,0,,,,,,,,[],,,,
1211794769678086144,1211794769678086144,2019-12-30 23:42:41 UTC,2019-12-30,23:42:41,+0000,1172544485571604481,bulldudec,BullDude.com,,"What happened today in the #StockMarket?   Performance of sectors, #FAANGs ( $AAPL $AMZN $GOOG $NFLX), top indices ( $SPX $NDX $DJI ) and related components.   https://t.co/SQeB5ezmoR  $TSLA $NVDA $SPY $QQQ $DIA #stocks #trading #investing",en,[],['https://www.bulldude.com/daily-stock-market-summary-december-30/'],[],0,2,3,"['stockmarket', 'faangs', 'stocks', 'trading', 'investing']","['aapl', 'amzn', 'goog', 'nflx', 'spx', 'ndx', 'dji', 'tsla', 'nvda', 'spy', 'qqq', 'dia']",https://twitter.com/BulldudeC/status/1211794769678086144,False,,0,,,,,,,,[],,,,
1211793788307292160,1211793788307292160,2019-12-30 23:38:47 UTC,2019-12-30,23:38:47,+0000,831801503694336000,aboutheoptions,itsallaboutheoptions,,What a way to end the year $NIO $TSLA $FB $AAPL $NFLX $NVDA $GOOGL $AMZN $MU $AMD $TWTR $RAD $BA $DIS $MAXR $SHOP $ROKU $BTC.X $MBOT $SPY $QQQ $DJIA $RUT $VIX $JNUG $SPX $FDX $MCD $MS $IBB $AMD $WDC $LRCX $WMT $TGT $ADBE $ORCL $MSFT  https://t.co/kp0Uapz3nl,en,[],[],"['https://pbs.twimg.com/media/ENEoBOKUEAEIcb_.jpg', 'https://pbs.twimg.com/media/ENEoBObVUAERS4U.jpg', 'https://pbs.twimg.com/media/ENEoBOcU4AAPOj1.jpg', 'https://pbs.twimg.com/media/ENEoBOeUcAAZLQp.jpg']",0,2,19,[],"['nio', 'tsla', 'fb', 'aapl', 'nflx', 'nvda', 'googl', 'amzn', 'mu', 'amd', 'twtr', 'rad', 'ba', 'dis', 'maxr', 'shop', 'roku', 'btc.x', 'mbot', 'spy', 'qqq', 'djia', 'rut', 'vix', 'jnug', 'spx', 'fdx', 'mcd', 'ms', 'ibb', 'amd', 'wdc', 'lrcx', 'wmt', 'tgt', 'adbe', 'orcl', 'msft']",https://twitter.com/aboutheoptions/status/1211793788307292160,False,,1,https://pbs.twimg.com/media/ENEoBOKUEAEIcb_.jpg,,,,,,,[],,,,
1211793201616568320,1211703485638553603,2019-12-30 23:36:27 UTC,2019-12-30,23:36:27,+0000,900775615225352192,moneylobster,💲 Money Lobster 🦞 #Maine,,"@AustinLieb @AdamSinger @adammarx13 @Spotify @Jason_Rowley @film_girl I've thought for a long time $NFLX was missing out on other formats like education/training, news, audio-only-friendly content (if the blind can listen to a show so can you) from podcasts to text to speech news articles, local news/weather content uploaded by stations",en,[],[],[],0,0,1,[],['nflx'],https://twitter.com/MoneyLobster/status/1211793201616568320,False,,0,,,,,,,,"[{'screen_name': 'AustinLieb', 'name': 'austin lieb', 'id': '1252635079911698432'}, {'screen_name': 'AdamSinger', 'name': 'Adam Singer', 'id': '14031032'}, {'screen_name': 'adammarx13', 'name': 'Adam Marx', 'id': '2306902405'}, {'screen_name': 'Spotify', 'name': 'Spotify', 'id': '17230018'}, {'screen_name': 'Jason_Rowley', 'name': 'Jason D. Rowley', 'id': '140606706'}, {'screen_name': 'film_girl', 'name': 'Christina Warren', 'id': '9866582'}]",,,,
1211791597576298496,1211791597576298496,2019-12-30 23:30:05 UTC,2019-12-30,23:30:05,+0000,364589590,exactoptionpick,Exact Option Picks,,ACTIVE TRADERS Try one of these FREE trading guides:   https://t.co/7C9JfOeYhS  $NFLX $TSLA $AAPL $IBB $GS $FB $AMZN $GOOGL $NVDA,en,[],['http://ow.ly/86yE30q4T8s'],[],0,0,1,[],"['nflx', 'tsla', 'aapl', 'ibb', 'gs', 'fb', 'amzn', 'googl', 'nvda']",https://twitter.com/ExactOptionPick/status/1211791597576298496,False,,0,,,,,,,,[],,,,
1211791341014921216,1211791341014921216,2019-12-30 23:29:04 UTC,2019-12-30,23:29:04,+0000,270497606,hightabletrades,HIGH TABLE TRADES,,$NFLX a good friend asked my advice on NETFLIX this morning. 325 puts. I am glad she did well and closed out before EOD. Trend line held and she sank into close. Well done!  https://t.co/dWMK6mLecc,en,[],[],['https://pbs.twimg.com/media/ENElzB-WwAIMtvg.jpg'],0,0,1,[],['nflx'],https://twitter.com/hightabletrades/status/1211791341014921216,False,,1,https://pbs.twimg.com/media/ENElzB-WwAIMtvg.jpg,,,,,,,[],,,,
1211790859856830464,1211769149065707520,2019-12-30 23:27:09 UTC,2019-12-30,23:27:09,+0000,1134937099805683713,embrace_t_world,embrace_the_world,,"@HedgehogOptions $DIS up 33% in 2019, while $NFLX up 28% $AMZN up 23% $AAPL up 88% $ROKU up 330%",en,[],[],[],1,0,2,[],"['dis', 'nflx', 'amzn', 'aapl', 'roku']",https://twitter.com/embrace_t_world/status/1211790859856830464,False,,0,,,,,,,,"[{'screen_name': 'HedgehogOptions', 'name': 'SHF', 'id': '711198432262643712'}]",,,,
1211789233154928640,1211789233154928640,2019-12-30 23:20:41 UTC,2019-12-30,23:20:41,+0000,716515749033078784,stocks2_com,Stocks2.com,,"$NFLX had 3 negative consecutive days, down -2.97% 🙄  https://t.co/BaZZLWTjie",en,[],['https://stocks2.com/NFLX'],[],1,0,2,[],['nflx'],https://twitter.com/stocks2_com/status/1211789233154928640,False,,0,,,,,,,,[],,,,
