id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1211798922466865153,1211798922466865153,2019-12-30 23:59:11 UTC,2019-12-30,23:59:11,+0000,364589590,exactoptionpick,Exact Option Picks,,See how many winning picks you get in 7 days (Free) -  https://t.co/7Zs4lSFhXR  $BTC $MSFT $FB $NVDA $BYND $TWLO $BKNG $AMZN $GOOGL $BIDU $BABA $DIS $AAPL $GS $TSLA $NFLX $AMD $BA $CRM $LULU $ROKU,en,[],['https://mailchi.mp/exactoptionpicks/the-option-triggers-with-1309381'],[],0,0,2,[],"['btc', 'msft', 'fb', 'nvda', 'bynd', 'twlo', 'bkng', 'amzn', 'googl', 'bidu', 'baba', 'dis', 'aapl', 'gs', 'tsla', 'nflx', 'amd', 'ba', 'crm', 'lulu', 'roku']",https://twitter.com/ExactOptionPick/status/1211798922466865153,False,,0,,,,,,,,[],,,,
1211798397071581185,1211798397071581185,2019-12-30 23:57:06 UTC,2019-12-30,23:57:06,+0000,963495628545327104,stckpro,STCK.PRO,,$AAPL $AMZN $FB NEW ARTICLE : Apple &amp; Facebook Had Best Year Out of All FAANG Stocks  https://t.co/o17TJFj7EC Get all the latest $AAPL related news here :  https://t.co/M0ULwv2ckS  https://t.co/rZXKoXZkVb,en,[],"['https://dashboard.stck.pro/news.php?ticker=AAPL&rowid=3116973', 'https://dashboard.stck.pro/news.php?ticker=AAPL']",['https://pbs.twimg.com/media/ENEsOFnWkAAo8_6.jpg'],0,0,0,[],"['aapl', 'amzn', 'fb', 'aapl']",https://twitter.com/StckPro/status/1211798397071581185,False,,1,https://pbs.twimg.com/media/ENEsOFnWkAAo8_6.jpg,,,,,,,[],,,,
1211797422755569664,1203055286480703488,2019-12-30 23:53:14 UTC,2019-12-30,23:53:14,+0000,1287827034,yakobca,Jacob,,@smartmoneyact Did they take $AMZN call off today? Did you see any #AMZN activity today? Thanks!,en,[],[],[],0,0,0,['amzn'],['amzn'],https://twitter.com/YakobCa/status/1211797422755569664,False,,0,,,,,,,,"[{'screen_name': 'smartmoneyact', 'name': 'Smart Money Action', 'id': '913273381440643072'}]",,,,
1211796368337113088,1211796368337113088,2019-12-30 23:49:02 UTC,2019-12-30,23:49:02,+0000,963495628545327104,stckpro,STCK.PRO,,$AMZN NEW ARTICLE : Amazon employees struggle with new robot co-workers: Report  https://t.co/I5REV96RZt Get all the latest $AMZN related news here :  https://t.co/OgSjJfshVt  https://t.co/TWbs1Ctbt8,en,[],"['https://dashboard.stck.pro/news.php?ticker=AMZN&rowid=3116924', 'https://dashboard.stck.pro/news.php?ticker=AMZN']",['https://pbs.twimg.com/media/ENEqYALXUAAX2_m.jpg'],0,0,0,[],"['amzn', 'amzn']",https://twitter.com/StckPro/status/1211796368337113088,False,,1,https://pbs.twimg.com/media/ENEqYALXUAAX2_m.jpg,,,,,,,[],,,,
1211796098588856320,1211796098588856320,2019-12-30 23:47:58 UTC,2019-12-30,23:47:58,+0000,2548497230,inceptiontrader,.,,Wonder how much $amzn premium mm made today on people buying all those calls the other day 😂,en,[],[],[],1,0,0,[],['amzn'],https://twitter.com/InceptionTrader/status/1211796098588856320,False,,0,,,,,,,,[],,,,
1211794769678086144,1211794769678086144,2019-12-30 23:42:41 UTC,2019-12-30,23:42:41,+0000,1172544485571604481,bulldudec,BullDude.com,,"What happened today in the #StockMarket?   Performance of sectors, #FAANGs ( $AAPL $AMZN $GOOG $NFLX), top indices ( $SPX $NDX $DJI ) and related components.   https://t.co/SQeB5ezmoR  $TSLA $NVDA $SPY $QQQ $DIA #stocks #trading #investing",en,[],['https://www.bulldude.com/daily-stock-market-summary-december-30/'],[],0,2,3,"['stockmarket', 'faangs', 'stocks', 'trading', 'investing']","['aapl', 'amzn', 'goog', 'nflx', 'spx', 'ndx', 'dji', 'tsla', 'nvda', 'spy', 'qqq', 'dia']",https://twitter.com/BulldudeC/status/1211794769678086144,False,,0,,,,,,,,[],,,,
1211793880775102464,1211792446792884227,2019-12-30 23:39:09 UTC,2019-12-30,23:39:09,+0000,32171776,invinciblebull,The Invincible Bull,,$GME this is huge for you 💰💰💰💰💰 $121mill more to buyback shares and already 104% of the outstanding shares are short. Looks like company is going to squeeze shorts into the Stone Age   $SPY $MSFT $AMZN $FB $BRK.B $JPM $GOOG $JNJ $V $PG $XOM $T $BAC $UNH $NVDA $DIS $MA $VZ,en,[],[],[],0,0,2,[],"['gme', 'spy', 'msft', 'amzn', 'fb', 'brk.b', 'jpm', 'goog', 'jnj', 'v', 'pg', 'xom', 't', 'bac', 'unh', 'nvda', 'dis', 'ma', 'vz']",https://twitter.com/InvincibleBull/status/1211793880775102464,False,,0,,,,,,,,[],,,,
1211793788307292160,1211793788307292160,2019-12-30 23:38:47 UTC,2019-12-30,23:38:47,+0000,831801503694336000,aboutheoptions,itsallaboutheoptions,,What a way to end the year $NIO $TSLA $FB $AAPL $NFLX $NVDA $GOOGL $AMZN $MU $AMD $TWTR $RAD $BA $DIS $MAXR $SHOP $ROKU $BTC.X $MBOT $SPY $QQQ $DJIA $RUT $VIX $JNUG $SPX $FDX $MCD $MS $IBB $AMD $WDC $LRCX $WMT $TGT $ADBE $ORCL $MSFT  https://t.co/kp0Uapz3nl,en,[],[],"['https://pbs.twimg.com/media/ENEoBOKUEAEIcb_.jpg', 'https://pbs.twimg.com/media/ENEoBObVUAERS4U.jpg', 'https://pbs.twimg.com/media/ENEoBOcU4AAPOj1.jpg', 'https://pbs.twimg.com/media/ENEoBOeUcAAZLQp.jpg']",0,2,19,[],"['nio', 'tsla', 'fb', 'aapl', 'nflx', 'nvda', 'googl', 'amzn', 'mu', 'amd', 'twtr', 'rad', 'ba', 'dis', 'maxr', 'shop', 'roku', 'btc.x', 'mbot', 'spy', 'qqq', 'djia', 'rut', 'vix', 'jnug', 'spx', 'fdx', 'mcd', 'ms', 'ibb', 'amd', 'wdc', 'lrcx', 'wmt', 'tgt', 'adbe', 'orcl', 'msft']",https://twitter.com/aboutheoptions/status/1211793788307292160,False,,1,https://pbs.twimg.com/media/ENEoBOKUEAEIcb_.jpg,,,,,,,[],,,,
1211793256373260288,1205264286169346048,2019-12-30 23:36:41 UTC,2019-12-30,23:36:41,+0000,758936849159065600,deepblueice2016,DeepBlueIce,,$AMZN let’s see if this area able to hold  https://t.co/ixGTTsWFrB,en,[],[],['https://pbs.twimg.com/media/ENEnicgXsAAGkck.jpg'],1,0,0,[],['amzn'],https://twitter.com/Deepblueice2016/status/1211793256373260288,False,,1,https://pbs.twimg.com/media/ENEnicgXsAAGkck.jpg,,,,,,,[],,,,
1211792264252592129,1211792264252592129,2019-12-30 23:32:44 UTC,2019-12-30,23:32:44,+0000,1158210270965248000,daddiehack,hackDaddie,,$AMZN dark pool trades the last week have been huge. Over 1.5M shares and $2B in dark pool money - followed shortly thereafter by $AMZN releasing news on best christmas retail sales EVER (hello...that's 25 YEARS of sales data...  https://t.co/z4WIZzgZtF,en,[],['https://stocktwits.com/hackDaddie/message/188473789'],[],0,0,0,[],"['amzn', 'amzn']",https://twitter.com/DaddieHack/status/1211792264252592129,False,,0,,,,,,,,[],,,,
